Rank,TeamId,TeamName,LastSubmissionDate,Score,SubmissionCount,TeamMemberUserNames
313,11217668,"Idea Sparkers","2024-01-21 17:19:49",0.903,55,"leoziangchen,ruichardliu"
314,11444171,"Kindly People","2024-01-22 01:22:08",0.903,102,"kmuagent,trex99"
315,11179889,bird,"2024-01-22 17:18:09",0.903,419,"bestpredict,brianwilliamzhao,hzhz1001,whitebird"
316,11445566,Jadaite,"2024-01-16 14:10:38",0.903,4,jadaite
317,11508315,GuessWhoIam,"2024-01-22 13:48:34",0.903,25,"haohao05,prac1016,whoruhaha"
318,11232512,LLLL,"2024-01-22 03:15:51",0.903,83,llz988
319,11251947,"NT TEAM","2024-01-22 08:01:49",0.903,369,"qq1219032746,yitounian"
320,11296472,"Maria Lysyuk","2024-01-22 23:06:10",0.903,34,marialysyuk
321,11383361,guo-tt,"2024-01-21 08:15:32",0.903,9,tiangg
322,11450846,Yuki,"2024-01-22 09:02:27",0.903,115,yuki11ii
323,11459681,noname2024,"2024-01-22 13:20:23",0.903,5,noname2024
324,11243463,Ikun_89757,"2024-01-21 02:25:24",0.903,62,liuyixijia
325,11216599,DT_CHATDT,"2024-01-22 15:39:31",0.903,40,"likaiyun,mrjuicekaggle,nobodyml,qianyuu,tjl2333"
326,11444878,"Kai von Stuttgart","2024-01-22 13:15:04",0.903,37,show100
327,11171740,"Ahmed Hassan","2024-01-22 12:19:04",0.903,83,ahmedhassan0
328,11295449,Elahi,"2024-01-22 05:34:23",0.903,49,mmelahi
329,11470340,WuShangClan,"2024-01-22 08:47:40",0.903,74,"horizonbrix,sakshamdwivedi10"
330,11331672,"Arindam Roy","2024-01-22 15:14:00",0.902,43,"akshayshastrics,arindamroy23"
331,11461112,WYNF,"2024-01-22 11:47:53",0.902,195,"huanligong,naivejeremy,wangjunjie123456,ylff0123"
332,11224302,Megatron,"2024-01-21 15:35:28",0.902,75,"christophlandolt2,ptremuel,ruwenfrick,tobiasgnos,vetsrob"
333,11459227,theken,"2024-01-22 15:22:54",0.902,82,theken
334,11489882,Andrey,"2024-01-17 15:09:51",0.902,39,andrey67
335,11230783,"Beat TFIDF!","2024-01-22 21:03:53",0.902,305,"chengfg,chg0901,gali1eo,linvia,tantai"
336,11230702,KiwiTech,"2024-01-22 05:09:07",0.902,212,"answerqzd2,jasonzhang2022,kiwileodu,lee927,peilwang"
337,11343651,"Marek Wyborski","2024-01-22 09:54:34",0.902,235,marekwyborski
338,11180353,fdlzlab,"2024-01-19 01:48:15",0.902,113,"binliu,zjlxwlp8412"
339,11412466,Yuziyi,"2023-12-27 10:12:32",0.902,8,coffeein
340,11434911,andrew_tep,"2024-01-22 16:50:47",0.902,35,andrewteplov
341,11352974,"Bowei Shen","2024-01-20 18:00:10",0.902,66,boweishen
342,11298745,"Sometimes Alone, Sometimes Not","2024-01-22 17:41:35",0.902,280,hyunsoolee1010
343,11408238,"KMU DMLab","2024-01-22 20:44:10",0.902,87,"ghdtpdnjs,hamyungpark,kookmin1916,minhyoungkim23,younglak"
344,11483550,"Ahmet Arif Turkmen","2024-01-22 13:38:29",0.902,33,ahmetarifturkmen
345,11484370,"Young #2","2024-01-22 10:02:38",0.902,52,tatsuyayamamoto
346,11324758,"SAMSUNG STATION","2024-01-22 03:17:08",0.902,101,"jungnerd,rlawnsxo,shhrkre,sohyunsim"
347,11223078,Neko,"2024-01-22 09:10:29",0.902,357,ootake
348,11401413,"Han Wu","2024-01-21 19:26:59",0.902,28,hanswuhan
349,11437058,Dusk,"2024-01-22 22:07:37",0.902,23,t414213781
350,11335075,"Metin Aktaş","2024-01-22 13:29:28",0.902,207,"diversisai,maktas"
351,11479509,DIEGO_BigDick,"2024-01-16 14:11:53",0.902,36,diegobigdick
352,11422664,"Rimbaud Li","2024-01-19 13:38:04",0.902,70,rimbaudli
353,11202289,"OHO CAMOE","2024-01-21 18:29:05",0.902,116,ohocamoe
354,11164584,"Mustafa Keser","2024-01-22 03:56:26",0.902,208,mustafakeser4
355,11440609,paralyzed,"2024-01-21 01:34:56",0.902,170,"islandqing,lether,paralyzed,tianhangyao,zhaonianwong"
356,11467027,AIGCCC,"2024-01-21 08:18:58",0.902,112,"jeffreyzyh,jing1wu,macrogpt,yyydyi"
357,11198927,"Ahmet Erdem","2024-01-22 14:58:55",0.902,160,aerdem4
358,11317155,"Ben West","2023-12-31 23:23:52",0.902,28,bentwest
359,11474411,CallMeCC,"2024-01-22 06:54:53",0.902,6,callmecc
360,11181975,"Alejandro Mosquera","2024-01-22 13:09:53",0.901,345,x75a40890
361,11396442,kalakagat,"2024-01-22 09:40:23",0.901,98,kalakagat
362,11505302,"AL is Good","2024-01-22 06:57:03",0.901,23,aitoralvarez
363,11335607,"Odeh Albaddawi","2023-12-05 18:07:57",0.901,9,odehalbaddawi
364,11167811,Toru59er,"2024-01-21 13:00:07",0.901,92,toru59er
365,11184256,"Emincan Yilmaz","2024-01-22 01:28:09",0.901,150,emincanyilmaz
366,11182020,Ray,"2023-12-19 12:01:05",0.901,4,reisuzuki
367,11334029,"Prem Chotepanit","2024-01-22 12:16:45",0.901,229,batprem
368,11440682,"Hannah Liu","2024-01-21 17:27:55",0.901,32,"hannahcxliu,nmbwcnm6,therealrongxuanzhang,xujiad,ziganjin"
369,11367213,谢huihuihui12,"2024-01-22 10:38:07",0.901,84,huihuihui12
370,11185911,kyashy,"2024-01-22 14:07:53",0.901,53,kyashy
371,11501930,"Byte Barde","2024-01-15 02:24:25",0.901,2,bytebarde
372,11460610,dc1111nb,"2024-01-20 21:28:57",0.901,17,dc1111nb
373,11466000,"Yuekai Xu,Eirc","2024-01-22 01:34:24",0.901,72,yuekaixueirc
374,11273331,"Unefficiency Prize","2024-01-22 11:54:22",0.901,12,theoviel
375,11453436,"Kristina Kalbasiuk","2024-01-19 14:57:47",0.901,80,kkristina
376,11305434,"Ivan & Aleron","2024-01-22 21:04:32",0.901,228,"aleron751,ivanblch"
377,11509430,"Ye Che","2024-01-22 13:21:10",0.901,28,"babaol,pinskyrobin,yecheandguojia"
378,11478352,"Alaa Mahmoud","2024-01-13 11:50:03",0.901,36,alaamahmoud2010
379,11337408,"Alex Ronsky","2024-01-22 00:21:19",0.901,65,alexronsky
380,11488069,erOOSSS,"2024-01-22 15:45:27",0.901,20,"eroosss,haoyizhang22,liushundawang,seventeen510,stephendoya"
381,11398794,"Big Learners & LB Overfitters","2024-01-21 07:16:42",0.901,311,"pranshubahadur,valentinwerner"
382,11466974,"Chat with LLM","2024-01-22 07:25:48",0.901,109,"blackorc,chocooreo,todd841026,zengyiran"
383,11165953,Barry,"2024-01-16 09:07:35",0.901,29,songqizhou
384,11344346,learning,"2024-01-22 13:46:59",0.901,60,zhousiquan
385,11457432,shun_johnny,"2024-01-18 18:48:09",0.901,12,shunjohnny
386,11198059,hinata1119,"2024-01-16 15:57:41",0.901,4,hinatafukasaku
387,11470510,ustcNB,"2024-01-17 15:34:38",0.901,3,"liush01,yangan2002,zhuyukai"
388,11507050,OK了老铁们,"2024-01-17 09:43:42",0.901,5,"qiliu77777,yorickhe"
389,11481036,"Javohir Toshqurgonov","2024-01-18 17:02:27",0.901,5,javohirtoshqorgonov
390,11265238,"Dimitrios Thomaidis","2024-01-21 17:42:35",0.901,36,dimitriosthomaidis
391,11177881,"Priyam Kakati","2024-01-19 17:30:21",0.901,47,iteachmachines
392,11164574,"Aman Kapoor","2024-01-16 18:28:12",0.901,2,aman1391
393,11416492,nicferrari,"2024-01-16 19:22:19",0.901,4,nicferrari
394,11407304,"Suryansh Sharma","2024-01-16 19:46:48",0.901,5,suryanshsharma1
395,11174739,"khaled ben ahmed","2024-01-21 08:34:04",0.901,37,khaledbnahmed
396,11169709,"Ivan Mordovetc","2024-01-22 16:00:49",0.901,12,ivanmordovetc
397,11470292,GyoGyoCat,"2024-01-22 07:16:01",0.901,8,gyogyocat
398,11428564,Funny28,"2024-01-20 12:28:44",0.901,20,funny28
399,11457692,"Ivan Gevorkov","2024-01-21 18:11:36",0.901,23,ivangevorkov
400,11322385,cescofran,"2024-01-22 22:52:29",0.901,27,cescofran
401,11458115,"Omer Diaaeldin","2024-01-22 08:33:34",0.901,28,omerdiaaeldin
402,11496871,"Zhen Cao","2024-01-22 18:00:49",0.901,24,caozhen86
403,11259500,AIChads,"2024-01-22 15:45:32",0.901,61,"anvartlyamov,vadimshabashov,xyinspired"
404,11494685,"Aditya Bansal","2024-01-22 11:56:02",0.901,4,aadityabansalcodes
405,11470169,yangchenustc,"2024-01-22 07:15:38",0.901,8,yangchenustc
406,11166583,magicalxiao,"2024-01-22 07:43:18",0.901,29,xiaoxiaoasfdf
407,11195933,"Abdelrhman Salah22","2024-01-22 09:55:44",0.901,19,abdelrhmansalah22
408,11424181,clairl,"2024-01-22 14:36:18",0.901,23,clairl
409,11170323,"Yash Goel","2024-01-22 12:52:18",0.901,29,goelyash
410,11169439,"DT_cat fish","2024-01-22 10:36:33",0.901,267,"cristozhang,felixmo3,valdemaryu,xiaocao123,zhangxeon"
411,11283629,"Pritam Sinha","2024-01-22 07:59:00",0.901,58,pritamsinha23
412,11477783,codemasters,"2024-01-21 04:16:01",0.901,116,"anticoder,convnext,emilymohan,xincindyzhao"
413,11475710,"Bohao XU","2024-01-22 08:39:58",0.901,70,bohaoxu
414,11313843,"Chen Yen Ooi","2024-01-22 01:32:41",0.901,7,chenyenooi
415,11285692,AYeong.J,"2023-12-12 12:22:22",0.901,9,ayeongj
416,11388506,zr,"2024-01-22 11:02:44",0.901,22,mzr2017
417,11419379,cczouk,"2024-01-22 14:06:02",0.901,139,cczouk
418,11267709,RandR,"2024-01-22 15:51:57",0.901,67,rram12
419,11174717,"Prashant Kikani","2024-01-18 14:47:03",0.901,25,prashantkikani
420,11444983,Micher,"2024-01-22 18:04:07",0.901,56,mchernyshev
421,11440194,karashe,"2024-01-22 14:30:51",0.901,36,"aimuse1,azurexia,boshenyuan,karashe,yimingliumarx"
422,11334467,NODE,"2024-01-22 17:59:12",0.901,7,zyhchasel
423,11443692,Hoizzto,"2024-01-17 04:35:50",0.901,20,chaudhariharsh
424,11223211,aphasia,"2024-01-20 11:39:21",0.901,11,aphasia
425,11422491,Laila,"2024-01-19 21:10:47",0.901,35,lailamohammed
426,11499138,engni865,"2024-01-22 13:40:28",0.901,93,"del=5c524571dff0f71a,engni865,mumujun1,ruiyaoyang,yuwangyin"
427,11380907,Ayu,"2023-12-15 02:00:36",0.901,6,kyuuuu
428,11480809,KaggleTeam,"2024-01-15 11:43:13",0.900,4,"kimseunghyunkr,mikaelrase,mikoesnim0"
429,11461092,dongwq,"2024-01-19 14:21:44",0.900,6,dongwq
430,11240319,"YaGana Sheriff-Hussaini","2024-01-22 02:37:20",0.900,201,sheriytm
431,11216822,tritionalval,"2023-12-18 11:01:17",0.900,126,tritionalval
432,11245101,"Felix Gerken","2023-12-12 12:25:19",0.900,81,entente
433,11507917,fukuhara,"2024-01-17 14:17:55",0.900,13,tfukuhara
434,11294206,"Malabh Bakshi","2024-01-22 17:18:26",0.900,180,malabhbakshi
435,11419845,beCA,"2024-01-18 17:09:01",0.900,88,"everpeak,junlaii,lance999yu,pengjiewangpj,yfssssss"
436,11301818,lzh2000,"2024-01-22 14:02:08",0.900,143,lzh2000
437,11354014,UnfriendlyAI,"2024-01-22 09:40:04",0.900,16,unfriendlyai
438,11471719,tomgogogo,"2024-01-22 14:31:58",0.900,226,"hehuafan,ningchenhong,qianweilin96,tomgogogo,yinzhenwan888"
439,11216977,"qian zhao dong","2024-01-22 07:04:06",0.900,66,qianzhaodong
440,11384108,Reiya.S,"2024-01-22 14:23:51",0.900,20,reiyas
441,11473979,thqiu,"2024-01-22 15:53:23",0.900,61,"peterdreamhan,qiutianheng"
442,11470428,"LLM AI Text Detection Team","2024-01-22 06:08:08",0.900,65,"cathiezch,jiyaojill,qixinxiao,tensisters"
443,11348332,ben.guo,"2024-01-22 18:28:49",0.900,228,ben1234560
444,11368549,"Konstantin Boyko","2024-01-22 04:58:15",0.900,140,konstantinboyko
445,11514527,RavDave,"2024-01-19 00:03:33",0.900,15,ravdave
446,11422930,JM,"2024-01-19 13:29:59",0.900,21,julianmukaj
447,11192703,GarrieD,"2024-01-11 03:02:41",0.900,23,garried
448,11498552,GIN,"2024-01-22 15:49:14",0.900,42,zhikunpeng
449,11179220,"Stephen Vaillancourt","2023-12-18 23:45:10",0.900,117,stephenvaillancourt
450,11236034,"Yuki Mogi","2024-01-22 04:47:36",0.900,72,mogyuu
451,11164853,"Bast Rob","2024-01-22 20:57:03",0.900,326,roidumcdo
452,11462598,Eugene,"2024-01-22 05:15:41",0.900,50,eugenedecorce
453,11249313,hisatarosu,"2024-01-20 14:41:39",0.900,15,tomako4390
454,11198599,"Octavio Grau","2024-01-22 14:59:03",0.900,19,octaviograu
455,11184141,Mmd,"2024-01-22 09:56:14",0.900,33,"canum05,hong99md,nanzhangumd,yazhuoquan"
456,11232955,Olx,"2024-01-21 11:46:50",0.900,5,alexandreolech
457,11244268,"Guojia Tang","2024-01-21 20:05:07",0.900,17,"chuxuanhe,guojiatang,yhu3333,yijiangsong,zhenyuxiji"
458,11484113,ThePG30,"2024-01-20 07:40:11",0.900,14,thepg30
459,11498120,KorKrane,"2024-01-21 18:10:19",0.900,23,"comsci125teerapong,korkrane,phoochit"
460,11509583,dsddsdo,"2024-01-22 02:00:45",0.900,4,yoshihikoozaki
461,11237231,xjj1234,"2024-01-22 12:52:04",0.900,33,xjj1234
462,11182011,Hiro,"2024-01-22 14:39:42",0.900,7,gradhiro
463,11179298,OrangeForensics,"2024-01-22 03:25:19",0.900,330,"chenbaoying,jasonzeng,lxjsysu,rayljr"
464,11455729,shatz,"2024-01-22 21:36:41",0.900,62,danshatzz
465,11497954,FH.,"2024-01-22 11:47:58",0.900,67,"hugginglook,myyeahnet,qqchina,saedghgdg,william0005"
466,11470673,✏️yukiZ✏️,"2024-01-22 09:44:14",0.900,95,hideyukizushi
467,11422651,T_MS,"2024-01-22 02:20:05",0.900,37,tmsuika
468,11452544,Vladislav,"2024-01-22 06:17:01",0.900,37,lenferdetroud
469,11328602,"Yudai Hayashi","2024-01-22 23:14:14",0.900,134,yuhaya9
470,11283775,llamaIsAllYouNeed,"2024-01-22 19:41:04",0.900,39,"hanzelxiang,huhuijuan,prompterforfuture,zhanchengbo"
471,11434234,oleg023,"2024-01-22 12:28:12",0.900,86,oleg023
472,11165223,senkin13,"2024-01-21 11:36:29",0.900,10,senkin13
473,11422780,Anabasis,"2024-01-22 15:49:59",0.900,18,tcristea
474,11312674,Gansukh03,"2023-12-09 12:04:58",0.900,17,gansukh03
475,11423342,zhengyunshen,"2024-01-22 05:02:14",0.900,123,zhengyunshen
476,11468288,Baymax,"2024-01-14 16:51:20",0.900,14,yurikokawano
477,11164369,"Vladimir Demidov","2024-01-22 23:19:57",0.900,358,yekenot
478,11267859,humbleyll,"2024-01-22 09:33:07",0.900,51,humbleyll
479,11499024,"TK(TeamShiny in Akihabara)","2024-01-18 02:03:22",0.900,11,toshihikok
480,11505718,nami,"2024-01-22 14:01:15",0.900,13,naoyamiyazaki
481,11510946,Kevin114514,"2024-01-22 04:59:19",0.900,33,kevin114514
482,11390124,OMG,"2024-01-14 04:25:40",0.899,3,"henryshan,jamesgoo2"
483,11473886,ganzy,"2024-01-21 13:55:12",0.899,52,nomuraryota
484,11279733,"Jany-Gabriel Ispas","2024-01-22 19:52:53",0.899,191,janygabrielispas
485,11459532,Echo,"2024-01-18 12:58:49",0.899,113,"fishyu1834324498,hhhhwt,pkuzhouhao,wangzq1949"
486,11498866,rf,"2024-01-22 11:22:42",0.899,26,ryofujita
487,11169778,wuchen0405,"2024-01-22 06:36:31",0.899,18,wuchen0405
488,11199730,kappa,"2024-01-22 16:07:51",0.899,47,kyosukemorita
489,11299831,"Vladislav Kolesov","2024-01-22 18:58:06",0.899,87,vladislavkolesov
490,11181537,"Robin Smits","2024-01-22 15:03:53",0.899,238,rsmits
491,11211313,MAOK-Yongsuk,"2024-01-22 10:12:15",0.899,200,yongsukprasertsuk
492,11252276,hyewon,"2023-12-15 13:41:17",0.899,19,luvyacrazy
493,11168505,"Mark Wijkhuizen","2023-11-09 20:10:30",0.899,11,markwijkhuizen
494,11353176,"Symon Mwenewungu","2023-12-28 22:42:27",0.899,17,symonmwenewungu
495,11170029,MJeremy,"2024-01-22 08:48:19",0.899,83,zhangyue199
496,11480461,"Small dumpling","2024-01-20 16:18:35",0.899,35,"dj23323,jjacobs666,leexiaoyang,smalldumpling,yuwangwing"
497,11178858,Shin7jp,"2024-01-22 00:06:38",0.899,76,shin7jp
498,11332766,Kei.Shibata,"2024-01-21 15:08:02",0.899,14,keishibata
499,11426305,ZE-S-Y,"2024-01-14 04:10:21",0.899,8,yangzshi68
500,11408727,Tiramisu,"2024-01-22 11:43:49",0.899,150,"heyuuu,kobayashitohru"
501,11504350,"Panda #3","2024-01-16 05:33:37",0.899,20,randc12
502,11327233,"roma homeless","2024-01-22 16:59:02",0.899,41,"shaozhuoya,wudongyuan"
503,11166291,"Kcolc Zhong","2024-01-22 16:12:54",0.899,206,"kcolczhong,mryexiu,silencespring"
504,11383939,yukiya,"2023-12-27 09:07:53",0.899,8,nyleve
505,11400909,"Igor Litvin","2024-01-22 10:35:44",0.899,168,igorlitvin
506,11206433,"Karim Fadi","2024-01-22 09:52:47",0.899,74,karimfadi
507,11169295,MAT,"2024-01-22 06:31:49",0.899,79,mihailturlakov
508,11470236,"huangtao liu","2024-01-22 10:13:47",0.899,5,huangtaoliu
509,11435253,DheLiu,"2024-01-22 13:31:48",0.899,40,dheliu
510,11510962,Muhe,"2024-01-22 01:41:57",0.899,11,gfiuea
511,11235403,"Mohamed abdelrazik","2024-01-07 12:06:09",0.899,56,mohamed3abdelrazik
512,11388927,Renoir,"2024-01-22 19:00:13",0.899,66,itahiro
513,11469346,LIUHAHA1888,"2024-01-15 08:59:46",0.899,7,liuhaha1888
514,11489087,Koi,"2024-01-14 14:20:42",0.898,4,flashba
515,11480427,YinYiJing,"2024-01-22 12:36:52",0.898,59,"dawngamma,jzdhbgfjhxn,liuyajian,yinyijing"
516,11423454,heartssix,"2024-01-22 18:11:23",0.898,13,heartssix
517,11325509,qwerty,"2024-01-21 13:03:42",0.898,14,akscodes
518,11306057,yuemingyue,"2023-12-20 02:17:40",0.898,15,yuemingyue
519,11470356,炼丹炉,"2024-01-22 16:02:04",0.898,20,"fengjw01,qqq4444,yhorm6"
520,11257020,"Wang Bin","2023-12-20 06:20:11",0.898,33,finrod86921812
521,11193178,OlafTeam,"2024-01-18 07:22:36",0.898,54,"phanxuanduc,phucpx"
522,11422144,"Vishal #3","2024-01-20 02:03:27",0.898,44,vishal1310
523,11404026,"Vyascheslav Roshin","2024-01-22 18:21:55",0.898,25,vyascheslavroshin
524,11176283,"Abdoulaye DIallo","2024-01-12 20:31:24",0.898,42,vonewman
525,11223091,nothing,"2023-12-20 16:44:14",0.898,2,vencent
526,11166169,"Thien Nguyen","2023-12-21 13:27:37",0.898,15,ntthientn
527,11263535,wasjaip,"2024-01-16 11:28:53",0.898,45,wasjaip
528,11352989,ytGao7,"2024-01-17 07:28:41",0.898,6,"peihe0,ytgao7"
529,11415701,ShuruiXu,"2023-12-20 04:23:35",0.898,2,namco111
530,11492021,"Tumanov Alexander","2024-01-18 18:41:15",0.898,22,tumanovalexander
531,11228237,BJTU_MUSMAN,"2023-12-20 06:27:27",0.898,37,"kccccc,xuzhengrui"
532,11490006,"Kenneth Zhong","2024-01-22 23:46:09",0.898,19,amazingkenneth
533,11272848,sta龙_111,"2024-01-18 02:57:01",0.898,92,"haodongli1122,sta111"
534,11406531,ts,"2024-01-22 09:05:05",0.898,85,tsasakits
535,11428280,"Kai Qin","2023-12-29 22:25:15",0.898,3,kaiqincal
536,11293112,hokuyama,"2024-01-18 07:33:16",0.898,13,hokuyama
537,11434138,"Shashwat Naidu","2023-12-30 15:28:15",0.898,25,shashwatnaidu
538,11208456,agcsdedf,"2024-01-22 11:06:32",0.898,149,agcsdedf
539,11174470,"Ioannis M","2024-01-22 21:02:22",0.898,31,imeintanis
540,11464332,"Wanna Cui","2024-01-22 22:51:16",0.898,176,"alexande2023,chengjinyan,ryzeyoung,shumosz,wannacui"
541,11360133,"Strategy SRVL","2024-01-18 06:13:16",0.898,14,strategysrvl
542,11323440,miro_cat,"2023-12-24 03:56:54",0.898,11,mirocat
543,11506864,GemKnight,"2024-01-21 09:34:33",0.898,8,gemknight
544,11513048,hehaonan11,"2024-01-22 08:40:03",0.898,14,"hehaonan11,zhijianjiang6666"
545,11373947,"Piotr Kozlowski","2024-01-22 18:56:57",0.898,130,piotrkoz
546,11421904,"MS-05 ざこ","2023-12-20 17:31:18",0.898,1,royalacecat
547,11461257,timni642,"2024-01-17 13:02:36",0.898,6,timni642
548,11395443,"medahmed krichen","2024-01-21 16:35:37",0.898,42,medahmedkrichen
549,11230286,flamepurple,"2024-01-22 02:03:09",0.898,47,flamepurple
550,11175331,loki003,"2024-01-22 16:08:42",0.898,4,loki003
551,11240735,"Jaewook Kim","2024-01-09 23:55:36",0.898,6,jaewook704
552,11166522,dpquoc,"2024-01-21 12:50:24",0.898,23,dpquoc
553,11253264,ChangTsin,"2024-01-20 07:49:32",0.898,166,"changtsin,dorisliu1104,unkenl,wangboluo,xinbing"
554,11499838,CHRONO,"2024-01-22 14:02:52",0.897,33,chronobcelp
555,11230355,"Niu Jin","2024-01-22 14:26:16",0.897,3,gufanmingmie
556,11415554,moyangOvO,"2024-01-12 13:39:50",0.897,13,moyangovo
557,11355111,"song hai1049","2024-01-22 11:50:48",0.897,42,songhai1049
558,11184872,AkiraIshikawa,"2024-01-21 12:14:42",0.897,82,akiraishikawa
559,11475689,ldsquad,"2024-01-22 02:57:54",0.897,43,"huangkx73,jiadong001,peterfang00"
560,11180667,"Cry for LLM","2024-01-11 10:24:26",0.897,14,oncecarat
561,11392495,Team1,"2024-01-22 00:22:28",0.897,53,"ellen1999,kkkkkkc,ruiruzhang,xilongw,zhenxianglin"
562,11474809,QIYU,"2024-01-22 14:56:11",0.897,72,"leeeyz,qiu233,qiyu6616"
563,11361458,"Jiyong Jin","2024-01-17 06:56:42",0.897,37,jiyongjin
564,11450797,afan^^,"2024-01-21 19:01:58",0.897,45,afan918
565,11166758,初淅沥以萧飒,"2023-12-05 07:04:15",0.897,34,chuxiliyixiaosa
566,11176439,"Manish kumar Thota","2023-12-18 00:52:54",0.897,12,manishkumarthota
567,11252962,"Annetta Zheng","2024-01-22 06:39:24",0.897,24,annettazheng
568,11493079,"Luis Pinto","2024-01-22 05:09:56",0.897,59,luispintoc
569,11480588,"Joycr Zhang","2024-01-22 13:17:50",0.897,4,joycrzhang
570,11425773,CupCake,"2024-01-22 16:48:54",0.897,46,mikeluck
571,11356685,Isamu,"2024-01-22 13:48:36",0.897,192,yamsam
572,11471040,"Nikhil Kushwaha_2529","2024-01-21 12:28:27",0.897,21,nikhilkushwaha2529
573,11408172,sklee,"2024-01-17 01:44:43",0.897,6,shiaukuan
574,11402931,y.teraoka,"2024-01-21 10:15:54",0.897,48,yteraoka
575,11437735,ayalovenelu,"2024-01-22 18:27:03",0.897,77,yasuhironagasaka
576,11318455,LIA,"2024-01-08 11:56:09",0.897,17,learnitanyway
577,11490665,yapeng,"2024-01-22 03:08:48",0.897,11,yuhaoyuhao
578,11308105,Sphinx,"2024-01-22 10:25:35",0.897,20,"krabhijeet,vinichaturvedi"
579,11405497,"[Deleted] 6d64ec21-ff3d-49ec-8f36-28992c5b4305","2023-12-20 04:24:52",0.897,13,del=aa4bdfa700bd57db
580,11488911,MatthewRalphLee,"2024-01-11 15:41:06",0.897,9,matthewralphlee
581,11403870,"kushal Agrawal","2024-01-18 14:16:44",0.897,17,kushal1506
582,11287305,Hands,"2024-01-02 06:50:41",0.897,1,erics688
583,11166274,chenyang,"2024-01-22 07:48:16",0.897,49,chenyanghappy
584,11174597,Kohei,"2024-01-22 16:39:30",0.897,36,confirm
585,11306269,jj,"2024-01-19 09:56:05",0.897,18,bellashi
586,11450848,applepen,"2024-01-22 16:31:34",0.897,105,applepen123
587,11420381,"Denys Klypkin","2024-01-22 10:37:58",0.897,60,denysklypkin
588,11486221,guanyalong,"2024-01-17 07:23:12",0.897,28,guanyalong
589,11182581,y.knsr,"2024-01-22 15:41:40",0.897,8,yknsr0629
590,11192002,"Yusei Ito","2024-01-20 09:51:27",0.897,22,yuseiito
591,11168560,CJLUer,"2024-01-22 15:10:15",0.897,12,cjluer
592,11174901,ITASps,"2024-01-22 17:05:09",0.897,52,itasps
593,11176083,4ui_iurz1,"2023-12-17 00:20:50",0.897,37,uiiurz1
594,11274504,pasdlnq,"2023-12-23 12:15:53",0.897,14,sangwooooo
595,11507878,liyuchen,"2024-01-22 15:42:53",0.897,12,liyu250
596,11477215,sdhgkdbvj,"2024-01-22 07:23:57",0.897,69,sdhgkdbvj
597,11315219,"Nemo Leerink","2024-01-08 09:30:52",0.897,31,nemoleerink
598,11441364,littlepony421,"2024-01-22 08:47:23",0.897,35,"jeanieyu,lxy421"
599,11504537,LiBiWei,"2024-01-22 07:07:15",0.897,30,libiwei
600,11420562,Etruscai,"2024-01-22 07:57:19",0.897,38,"aliberakurun,marangoz,neslihanozeryildiz"
601,11166771,Baiph,"2024-01-21 13:44:19",0.897,94,pingfan
602,11271484,NLP_6,"2024-01-22 12:32:47",0.897,60,"leesangyoun99,ryouyeongseo,sangwoolee21,sungrokkwon,toiru1999"
603,11178594,"kitory Yeah","2023-12-09 22:46:02",0.897,14,kitoryyeah
604,11323209,"Zhaolong Zhang","2024-01-13 03:13:18",0.897,10,"hejunhan,victorzhang412"
605,11477122,"Manuel Campos","2024-01-22 15:33:48",0.897,66,coreacasa
606,11167436,datnt114,"2024-01-19 03:35:19",0.897,2,kingkong153
607,11297380,dynamic24,"2024-01-21 19:01:45",0.897,95,dynamic24
608,11394868,Gleb,"2024-01-12 16:28:33",0.897,8,korelin
609,11506063,George,"2024-01-22 03:13:20",0.897,12,realstay
610,11205664,"Andrey Vykhodtsev","2024-01-15 19:26:13",0.897,12,vykhand
611,11422031,"Bolin Pan","2024-01-22 17:22:52",0.896,48,bolinpan
